,card_number,expiry_date,card_provider,date_payment_confirmed
13183,503819538920.0,2027-01-01 00:00:00,Maestro,1997-08-18 00:00:00
13184,180087702207217.0,2026-10-01 00:00:00,JCB 15 digit,2022-01-23 00:00:00
13185,341893257788923.0,2028-10-01 00:00:00,American Express,1993-01-14 00:00:00
13186,4140300214832210.0,2029-12-01 00:00:00,VISA 16 digit,2015-07-31 00:00:00
13187,373717708415094.0,2029-09-01 00:00:00,American Express,2014-03-06 00:00:00
13188,6555708570147420.0,2024-03-01 00:00:00,Discover,2006-09-05 00:00:00
13189,30456506897287.0,2029-04-01 00:00:00,Diners Club  Carte Blanche,2001-07-09 00:00:00
13190,4790716017308.0,2030-08-01 00:00:00,VISA 13 digit,2019-08-16 00:00:00
13191,2720271587794890.0,2022-11-01 00:00:00,Mastercard,1992-12-07 00:00:00
13192,2443088629091910.0,2031-01-01 00:00:00,Mastercard,2020-10-26 00:00:00
13193,6504262007506040.0,2023-09-01 00:00:00,Discover,1996-01-06 00:00:00
13194,4.51903646448911e+18,2029-10-01 00:00:00,VISA 19 digit,2010-02-07 00:00:00
13195,6578880485781000.0,2024-06-01 00:00:00,Discover,2010-05-31 00:00:00
13196,4523943444734.0,2026-09-01 00:00:00,VISA 13 digit,2019-09-21 00:00:00
13197,4372428409600.0,2031-06-01 00:00:00,VISA 13 digit,2019-06-22 00:00:00
13198,4.02441111045252e+18,2030-12-01 00:00:00,VISA 19 digit,2015-04-26 00:00:00
13199,2466232249623550.0,2027-02-01 00:00:00,Mastercard,2000-10-16 00:00:00
13200,3593012135993480.0,2024-09-01 00:00:00,JCB 16 digit,1996-11-24 00:00:00
13201,3502912770133850.0,2023-05-01 00:00:00,JCB 16 digit,2022-07-13 00:00:00
13202,6506073623847240.0,2025-02-01 00:00:00,Discover,2014-03-26 00:00:00
13203,2701251898028070.0,2027-04-01 00:00:00,Mastercard,2010-12-19 00:00:00
13204,503824999901.0,2027-04-01 00:00:00,Maestro,2019-01-28 00:00:00
13205,3504251164880760.0,2030-12-01 00:00:00,JCB 16 digit,2020-10-25 00:00:00
13206,30222856053842.0,2029-06-01 00:00:00,Diners Club  Carte Blanche,2009-12-21 00:00:00
13207,180095722421809.0,2027-03-01 00:00:00,JCB 15 digit,1997-05-14 00:00:00
13208,180071869965718.0,2029-02-01 00:00:00,JCB 15 digit,2010-06-09 00:00:00
13209,213179950132485.0,2031-03-01 00:00:00,JCB 15 digit,2014-04-19 00:00:00
13210,4308635155422270.0,2026-10-01 00:00:00,VISA 16 digit,2017-11-02 00:00:00
13211,38906887503856.0,2023-06-01 00:00:00,Diners Club  Carte Blanche,2013-12-22 00:00:00
13212,213141897495508.0,2023-09-01 00:00:00,JCB 15 digit,2018-01-28 00:00:00
13213,213171554289076.0,2032-01-01 00:00:00,JCB 15 digit,2013-05-31 00:00:00
13214,38714422694044.0,2024-09-01 00:00:00,Diners Club  Carte Blanche,1998-02-03 00:00:00
13215,379580031648052.0,2027-04-01 00:00:00,American Express,2002-10-10 00:00:00
13216,3523412016201920.0,2032-08-01 00:00:00,JCB 16 digit,2014-11-15 00:00:00
13217,30427977747715.0,2026-09-01 00:00:00,Diners Club  Carte Blanche,2018-04-16 00:00:00
13218,30448632421074.0,2024-03-01 00:00:00,Diners Club  Carte Blanche,2005-02-05 00:00:00
13219,4.59083619290621e+18,2029-06-01 00:00:00,VISA 19 digit,2013-07-23 00:00:00
13220,379169045631666.0,2024-06-01 00:00:00,American Express,2002-04-03 00:00:00
13221,4000262999564.0,2027-10-01 00:00:00,VISA 13 digit,2008-05-20 00:00:00
13222,3596864199718170.0,2028-03-01 00:00:00,JCB 16 digit,1994-12-13 00:00:00
13223,213149915920860.0,2027-05-01 00:00:00,JCB 15 digit,2001-07-21 00:00:00
13224,4581281177424230.0,2024-03-01 00:00:00,VISA 16 digit,1995-09-02 00:00:00
13225,370905852570276.0,2025-05-01 00:00:00,American Express,2009-01-02 00:00:00
13226,180001147145536.0,2031-09-01 00:00:00,JCB 15 digit,1994-04-08 00:00:00
13227,676131345735.0,2027-12-01 00:00:00,Maestro,2012-02-16 00:00:00
13228,3515124263304210.0,2030-08-01 00:00:00,JCB 16 digit,2020-05-24 00:00:00
13229,340675446461350.0,2032-02-01 00:00:00,American Express,2020-05-27 00:00:00
13230,4293005127723660.0,2032-02-01 00:00:00,VISA 16 digit,1996-03-09 00:00:00
13231,4728110327899.0,2024-10-01 00:00:00,VISA 13 digit,2022-06-10 00:00:00
13232,6530027584325630.0,2026-02-01 00:00:00,Discover,2003-07-04 00:00:00
13233,4929238045760930.0,2030-04-01 00:00:00,VISA 16 digit,2011-01-06 00:00:00
13234,3576521703584590.0,2031-01-01 00:00:00,JCB 16 digit,2009-01-10 00:00:00
13235,4183369576984020.0,2026-08-01 00:00:00,VISA 16 digit,2009-09-05 00:00:00
13236,585442302030.0,2027-09-01 00:00:00,Maestro,2009-05-20 00:00:00
13237,6011939296897780.0,2030-04-01 00:00:00,Discover,1998-09-27 00:00:00
13238,30484140222209.0,2029-12-01 00:00:00,Diners Club  Carte Blanche,2006-08-16 00:00:00
13239,30085010476492.0,2032-11-01 00:00:00,Diners Club  Carte Blanche,2019-07-01 00:00:00
13240,5497716488441530.0,2032-11-01 00:00:00,Mastercard,2010-11-03 00:00:00
13241,4226589715919100.0,2023-02-01 00:00:00,VISA 16 digit,2009-01-29 00:00:00
13242,4892233460282.0,2030-05-01 00:00:00,VISA 13 digit,2015-07-26 00:00:00
13243,30464234599472.0,2031-10-01 00:00:00,Diners Club  Carte Blanche,2021-06-28 00:00:00
13244,348228684931460.0,2026-08-01 00:00:00,American Express,2021-09-26 00:00:00
13245,6011458697612170.0,2024-02-01 00:00:00,Discover,1994-01-27 00:00:00
13246,4.4260806723889e+18,2032-06-01 00:00:00,VISA 19 digit,2016-12-05 00:00:00
13247,3510861497379820.0,2029-02-01 00:00:00,JCB 16 digit,2016-10-11 00:00:00
13248,4307972247337.0,2023-06-01 00:00:00,VISA 13 digit,2005-10-12 00:00:00
13249,6576533914260930.0,2030-06-01 00:00:00,Discover,2003-12-15 00:00:00
13250,630416759243.0,2025-05-01 00:00:00,Maestro,2009-05-15 00:00:00
13251,503894122327.0,2031-12-01 00:00:00,Maestro,1995-03-16 00:00:00
13252,4655253307893.0,2023-09-01 00:00:00,VISA 13 digit,2018-03-17 00:00:00
13253,3549505634870400.0,2025-08-01 00:00:00,JCB 16 digit,1996-08-23 00:00:00
13254,639059677117.0,2026-11-01 00:00:00,Maestro,2017-04-10 00:00:00
13255,4472895122426770.0,2031-01-01 00:00:00,VISA 16 digit,2012-10-20 00:00:00
13256,374988574933820.0,2026-08-01 00:00:00,American Express,1998-05-09 00:00:00
13257,4281556572668710.0,2031-11-01 00:00:00,VISA 16 digit,2012-12-22 00:00:00
13258,4274795629572.0,2026-05-01 00:00:00,VISA 13 digit,2000-06-22 00:00:00
13259,4059413373723.0,2023-09-01 00:00:00,VISA 13 digit,2019-09-24 00:00:00
13260,378115543550305.0,2029-02-01 00:00:00,American Express,2010-11-29 00:00:00
13261,2252422286253880.0,2028-10-01 00:00:00,Mastercard,2014-01-07 00:00:00
13262,4.6066575282954e+18,2032-06-01 00:00:00,VISA 19 digit,2005-05-02 00:00:00
13263,180067787753467.0,2031-07-01 00:00:00,JCB 15 digit,1996-09-04 00:00:00
13264,4073455747514160.0,2028-12-01 00:00:00,VISA 16 digit,2015-02-22 00:00:00
13265,3530989357713000.0,2023-09-01 00:00:00,JCB 16 digit,1995-06-06 00:00:00
13266,213101358641099.0,2027-09-01 00:00:00,JCB 15 digit,2016-08-28 00:00:00
13267,4.88246725789431e+18,2030-08-01 00:00:00,VISA 19 digit,1994-07-13 00:00:00
13268,501816460551.0,2023-01-01 00:00:00,Maestro,1995-03-23 00:00:00
13269,4108694548345.0,2024-11-01 00:00:00,VISA 13 digit,2017-08-06 00:00:00
13270,4443944244059730.0,2030-07-01 00:00:00,VISA 16 digit,2017-11-15 00:00:00
13271,6518419860165470.0,2022-11-01 00:00:00,Discover,2018-11-11 00:00:00
13272,630403661261.0,2029-04-01 00:00:00,Maestro,1998-08-01 00:00:00
13273,379469012013611.0,2024-02-01 00:00:00,American Express,2019-01-26 00:00:00
13274,2240270741953120.0,2028-01-01 00:00:00,Mastercard,1994-07-11 00:00:00
13275,2286278321321920.0,2029-02-01 00:00:00,Mastercard,2015-03-19 00:00:00
13276,2459075132105880.0,2029-03-01 00:00:00,Mastercard,2001-12-02 00:00:00
13277,3521938061382510.0,2030-03-01 00:00:00,JCB 16 digit,2019-01-26 00:00:00
13278,213147190533838.0,2030-02-01 00:00:00,JCB 15 digit,2008-04-09 00:00:00
13279,4629422577916110.0,2031-11-01 00:00:00,VISA 16 digit,1999-01-30 00:00:00
13280,30105842550577.0,2024-12-01 00:00:00,Diners Club  Carte Blanche,1996-01-09 00:00:00
13281,6011515284302190.0,2029-07-01 00:00:00,Discover,2018-03-26 00:00:00
13282,6011744837497530.0,2024-07-01 00:00:00,Discover,2005-08-26 00:00:00
13283,4440146754035.0,2029-09-01 00:00:00,VISA 13 digit,2000-06-22 00:00:00
13284,6011884285976530.0,2031-11-01 00:00:00,Discover,2011-06-01 00:00:00
13285,3588448746210820.0,2029-09-01 00:00:00,JCB 16 digit,2018-02-17 00:00:00
13286,6011049987820560.0,2027-10-01 00:00:00,Discover,1995-05-16 00:00:00
13287,3509502020911910.0,2024-11-01 00:00:00,JCB 16 digit,1995-10-05 00:00:00
13288,4748150921583.0,2025-05-01 00:00:00,VISA 13 digit,1996-05-28 00:00:00
13289,342712611253292.0,2031-10-01 00:00:00,American Express,2000-06-27 00:00:00
13290,4787788028140790.0,2031-10-01 00:00:00,VISA 16 digit,1998-12-16 00:00:00
13291,4416060515800.0,2029-07-01 00:00:00,VISA 13 digit,2017-04-27 00:00:00
13292,180083663845863.0,2027-02-01 00:00:00,JCB 15 digit,1994-03-04 00:00:00
13293,30017183786068.0,2027-08-01 00:00:00,Diners Club  Carte Blanche,2011-03-25 00:00:00
13294,6011531165309720.0,2023-09-01 00:00:00,Discover,2013-07-15 00:00:00
13295,5280548151229080.0,2029-07-01 00:00:00,Mastercard,2010-08-22 00:00:00
13296,4517313169909560.0,2025-09-01 00:00:00,VISA 16 digit,2011-05-26 00:00:00
13297,675996030838.0,2025-08-01 00:00:00,Maestro,1993-08-03 00:00:00
13298,30070002522826.0,2031-10-01 00:00:00,Diners Club  Carte Blanche,2020-06-06 00:00:00
13299,2705464808682740.0,2030-04-01 00:00:00,Mastercard,2002-11-01 00:00:00
13300,2263203864655520.0,2031-08-01 00:00:00,Mastercard,2018-04-14 00:00:00
13301,3524829588778980.0,2030-12-01 00:00:00,JCB 16 digit,2012-05-16 00:00:00
13302,3597416219570400.0,2024-08-01 00:00:00,JCB 16 digit,2018-07-03 00:00:00
13303,38055287404099.0,2027-08-01 00:00:00,Diners Club  Carte Blanche,2002-03-03 00:00:00
13304,4846674659131230.0,2025-07-01 00:00:00,VISA 16 digit,1999-06-16 00:00:00
13305,4.62129970811486e+18,2032-04-01 00:00:00,VISA 19 digit,1995-06-18 00:00:00
13306,4059106734216280.0,2027-03-01 00:00:00,VISA 16 digit,1993-08-02 00:00:00
13307,374712216151496.0,2032-09-01 00:00:00,American Express,2019-11-29 00:00:00
13308,180028228868512.0,2023-03-01 00:00:00,JCB 15 digit,2003-02-13 00:00:00
13309,4.9494946325082e+18,2029-04-01 00:00:00,VISA 19 digit,2020-05-20 00:00:00
13310,30490665703929.0,2027-01-01 00:00:00,Diners Club  Carte Blanche,2014-05-30 00:00:00
13311,341139719400669.0,2028-10-01 00:00:00,American Express,1993-01-22 00:00:00
13312,639005061820.0,2028-01-01 00:00:00,Maestro,2018-11-16 00:00:00
13313,30582592987177.0,2030-02-01 00:00:00,Diners Club  Carte Blanche,1996-05-24 00:00:00
13314,4744752788447.0,2026-02-01 00:00:00,VISA 13 digit,2015-10-25 00:00:00
13315,4.38553341811641e+18,2025-06-01 00:00:00,VISA 19 digit,2000-04-27 00:00:00
13316,3578154020000300.0,2024-02-01 00:00:00,JCB 16 digit,2007-03-17 00:00:00
13317,3527997697959910.0,2030-05-01 00:00:00,JCB 16 digit,1999-05-06 00:00:00
13318,589966101414.0,2028-08-01 00:00:00,Maestro,2002-07-30 00:00:00
13319,30374169305896.0,2030-11-01 00:00:00,Diners Club  Carte Blanche,2010-12-12 00:00:00
13320,3544005811433870.0,2032-10-01 00:00:00,JCB 16 digit,2002-08-26 00:00:00
13321,30432608609755.0,2028-07-01 00:00:00,Diners Club  Carte Blanche,2015-09-04 00:00:00
13322,379621135784714.0,2027-11-01 00:00:00,American Express,1997-06-22 00:00:00
13323,3521764354619000.0,2025-05-01 00:00:00,JCB 16 digit,2003-05-13 00:00:00
13324,3517914774684950.0,2031-05-01 00:00:00,JCB 16 digit,2001-08-31 00:00:00
13325,4605810988448420.0,2024-08-01 00:00:00,VISA 16 digit,2017-08-30 00:00:00
13326,4597824803853250.0,2027-04-01 00:00:00,VISA 16 digit,2007-02-03 00:00:00
13327,3592150380384930.0,2032-10-01 00:00:00,JCB 16 digit,2022-04-10 00:00:00
13328,180088757624462.0,2030-11-01 00:00:00,JCB 15 digit,2021-02-28 00:00:00
13329,2244570876868440.0,2030-05-01 00:00:00,Mastercard,2007-04-25 00:00:00
13330,3529188200651860.0,2031-12-01 00:00:00,JCB 16 digit,2005-05-16 00:00:00
13331,340456094327379.0,2031-12-01 00:00:00,American Express,2004-07-13 00:00:00
13332,30128341515339.0,2030-01-01 00:00:00,Diners Club  Carte Blanche,2016-10-24 00:00:00
13333,4688733449331210.0,2027-08-01 00:00:00,VISA 16 digit,2022-02-08 00:00:00
13334,213113258488299.0,2031-04-01 00:00:00,JCB 15 digit,2013-04-18 00:00:00
13335,4.85281722086457e+18,2027-10-01 00:00:00,VISA 19 digit,2009-08-14 00:00:00
13336,639018059563.0,2028-01-01 00:00:00,Maestro,1996-08-26 00:00:00
13337,60442591651.0,2027-10-01 00:00:00,Maestro,2005-03-02 00:00:00
13338,341127161798961.0,2029-07-01 00:00:00,American Express,2001-05-11 00:00:00
13339,30412251979689.0,2031-01-01 00:00:00,Diners Club  Carte Blanche,2017-11-19 00:00:00
13340,371133694330838.0,2029-02-01 00:00:00,American Express,2002-08-16 00:00:00
13341,3572236230192860.0,2025-11-01 00:00:00,JCB 16 digit,1996-10-12 00:00:00
13342,3552695623309020.0,2032-10-01 00:00:00,JCB 16 digit,2007-11-06 00:00:00
13343,5414742720016550.0,2028-02-01 00:00:00,Mastercard,1998-06-05 00:00:00
13344,4683801136424.0,2023-09-01 00:00:00,VISA 13 digit,1996-08-01 00:00:00
13345,36682392306570.0,2023-02-01 00:00:00,Diners Club  Carte Blanche,2008-12-19 00:00:00
13346,4.07007526947224e+18,2023-03-01 00:00:00,VISA 19 digit,1998-01-06 00:00:00
13347,2234193438506850.0,2029-12-01 00:00:00,Mastercard,1999-09-05 00:00:00
13348,60476415660.0,2032-02-01 00:00:00,Maestro,1993-11-18 00:00:00
13349,4114496026016390.0,2026-01-01 00:00:00,VISA 16 digit,2021-11-12 00:00:00
13350,4089739603707880.0,2023-11-01 00:00:00,VISA 16 digit,2004-07-20 00:00:00
13351,5320014171291950.0,2024-06-01 00:00:00,Mastercard,2002-09-16 00:00:00
13352,4434870700132.0,2027-06-01 00:00:00,VISA 13 digit,2021-01-10 00:00:00
13353,5475305914604490.0,2028-04-01 00:00:00,Mastercard,2006-02-01 00:00:00
13354,4481130039632650.0,2029-04-01 00:00:00,VISA 16 digit,2013-11-03 00:00:00
13355,30134380283094.0,2022-12-01 00:00:00,Diners Club  Carte Blanche,2014-02-07 00:00:00
13356,6598383663538170.0,2024-01-01 00:00:00,Discover,2009-12-07 00:00:00
13357,3553787865967660.0,2032-09-01 00:00:00,JCB 16 digit,2009-08-29 00:00:00
13358,4.62471785191508e+18,2024-05-01 00:00:00,VISA 19 digit,2021-11-19 00:00:00
13359,180048887862846.0,2025-03-01 00:00:00,JCB 15 digit,2015-05-05 00:00:00
13360,4918392423637.0,2031-03-01 00:00:00,VISA 13 digit,2011-05-07 00:00:00
13361,4643504254458750.0,2030-10-01 00:00:00,VISA 16 digit,2017-05-06 00:00:00
13362,4.89053289189518e+18,2025-08-01 00:00:00,VISA 19 digit,2008-08-20 00:00:00
13363,4465291401751.0,2031-12-01 00:00:00,VISA 13 digit,2001-03-03 00:00:00
13364,4292097224069090.0,2027-04-01 00:00:00,VISA 16 digit,2009-04-06 00:00:00
13365,630448919898.0,2024-05-01 00:00:00,Maestro,1993-05-04 00:00:00
13366,3500726735760550.0,2032-06-01 00:00:00,JCB 16 digit,2004-09-25 00:00:00
13367,213118430675234.0,2024-01-01 00:00:00,JCB 15 digit,2015-02-07 00:00:00
13368,342173946459478.0,2022-12-01 00:00:00,American Express,2014-02-27 00:00:00
13369,4799893460358550.0,2025-02-01 00:00:00,VISA 16 digit,2012-08-17 00:00:00
13370,6536224914361590.0,2030-04-01 00:00:00,Discover,2009-03-18 00:00:00
13371,4.12368831461576e+18,2024-08-01 00:00:00,VISA 19 digit,2002-11-05 00:00:00
13372,180039886573294.0,2025-01-01 00:00:00,JCB 15 digit,2003-06-18 00:00:00
13373,4082906538637220.0,2030-06-01 00:00:00,VISA 16 digit,2010-01-14 00:00:00
13374,3548693553755630.0,2026-02-01 00:00:00,JCB 16 digit,2020-07-04 00:00:00
13375,6011908856557400.0,2027-11-01 00:00:00,Discover,2012-01-11 00:00:00
13376,3555883286818870.0,2025-03-01 00:00:00,JCB 16 digit,2002-09-29 00:00:00
13377,4.3090761593535e+18,2023-10-01 00:00:00,VISA 19 digit,2021-04-02 00:00:00
13378,4458494955913.0,2032-10-01 00:00:00,VISA 13 digit,2001-05-14 00:00:00
13379,3569466426864000.0,2026-03-01 00:00:00,JCB 16 digit,2010-06-26 00:00:00
13380,4.40922169918233e+18,2031-03-01 00:00:00,VISA 19 digit,1993-09-01 00:00:00
13381,4958773402602.0,2023-08-01 00:00:00,VISA 13 digit,2015-03-20 00:00:00
13382,373732172449115.0,2029-05-01 00:00:00,American Express,2003-07-15 00:00:00
13383,4410509149706360.0,2024-08-01 00:00:00,VISA 16 digit,2020-10-30 00:00:00
13384,3512210695570170.0,2032-03-01 00:00:00,JCB 16 digit,2015-05-02 00:00:00
13385,4855813154278.0,2028-01-01 00:00:00,VISA 13 digit,2021-04-02 00:00:00
13386,3549543355419930.0,2026-12-01 00:00:00,JCB 16 digit,2017-01-07 00:00:00
13387,2629269940189020.0,2027-03-01 00:00:00,Mastercard,1993-03-18 00:00:00
13388,581844948538.0,2024-06-01 00:00:00,Maestro,1997-08-04 00:00:00
13389,30204265277048.0,2028-10-01 00:00:00,Diners Club  Carte Blanche,2005-09-24 00:00:00
13390,30575886104327.0,2032-02-01 00:00:00,Diners Club  Carte Blanche,2016-06-29 00:00:00
13391,30195647494923.0,2032-03-01 00:00:00,Diners Club  Carte Blanche,2009-08-18 00:00:00
13392,6011955284512850.0,2026-06-01 00:00:00,Discover,2000-06-30 00:00:00
13393,4295906578836310.0,2026-07-01 00:00:00,VISA 16 digit,2022-10-14 00:00:00
13394,4.11899254209965e+18,2024-05-01 00:00:00,VISA 19 digit,2002-06-02 00:00:00
13395,180012474181036.0,2028-07-01 00:00:00,JCB 15 digit,2010-05-25 00:00:00
13396,348231116644024.0,2023-07-01 00:00:00,American Express,2021-02-16 00:00:00
13397,30320316658869.0,2023-07-01 00:00:00,Diners Club  Carte Blanche,2008-08-18 00:00:00
13398,3567354937136500.0,2027-07-01 00:00:00,JCB 16 digit,2012-10-15 00:00:00
13399,630452168812.0,2030-05-01 00:00:00,Maestro,2001-06-03 00:00:00
13400,676145839178.0,2023-01-01 00:00:00,Maestro,2011-04-16 00:00:00
13401,4803754477749940.0,2029-10-01 00:00:00,VISA 16 digit,2013-10-05 00:00:00
13402,4282315472516140.0,2030-04-01 00:00:00,VISA 16 digit,2011-04-20 00:00:00
13403,4483751466198.0,2023-12-01 00:00:00,VISA 13 digit,2005-02-26 00:00:00
13404,4497536984351690.0,2028-02-01 00:00:00,VISA 16 digit,2010-05-19 00:00:00
13405,4744988970066.0,2031-02-01 00:00:00,VISA 13 digit,2000-12-10 00:00:00
13406,2236381084112470.0,2029-08-01 00:00:00,Mastercard,1997-01-09 00:00:00
13407,2397077798945750.0,2029-03-01 00:00:00,Mastercard,2020-06-01 00:00:00
13408,4492783113454.0,2028-02-01 00:00:00,VISA 13 digit,2020-12-09 00:00:00
13409,3563006199614490.0,2027-05-01 00:00:00,JCB 16 digit,1993-08-22 00:00:00
13410,4625085302449550.0,2028-08-01 00:00:00,VISA 16 digit,2019-07-22 00:00:00
13411,4118430065657630.0,2031-12-01 00:00:00,VISA 16 digit,2019-05-01 00:00:00
13412,345410546178505.0,2027-10-01 00:00:00,American Express,1996-01-05 00:00:00
13413,30470336793145.0,2029-04-01 00:00:00,Diners Club  Carte Blanche,1998-09-16 00:00:00
13414,4030795861629030.0,2023-01-01 00:00:00,VISA 16 digit,2021-05-21 00:00:00
13415,4707519519835.0,2030-05-01 00:00:00,VISA 13 digit,1998-12-28 00:00:00
13416,3501480624611270.0,2023-01-01 00:00:00,JCB 16 digit,2011-05-20 00:00:00
13417,3537663380731470.0,2030-01-01 00:00:00,JCB 16 digit,1997-12-25 00:00:00
13418,4641191742451060.0,2028-08-01 00:00:00,VISA 16 digit,2018-10-30 00:00:00
13419,6011987084652910.0,2023-03-01 00:00:00,Discover,1996-09-11 00:00:00
13420,676385886616.0,2030-09-01 00:00:00,Maestro,1994-09-15 00:00:00
13421,4538572035412830.0,2028-07-01 00:00:00,VISA 16 digit,2018-03-28 00:00:00
13422,6505353103030710.0,2027-04-01 00:00:00,Discover,1993-09-19 00:00:00
13423,30248010636354.0,2024-03-01 00:00:00,Diners Club  Carte Blanche,2015-05-13 00:00:00
13424,4.01132127936014e+18,2028-09-01 00:00:00,VISA 19 digit,2017-08-22 00:00:00
13425,3553095573383720.0,2030-03-01 00:00:00,JCB 16 digit,2013-03-08 00:00:00
13426,4093471901661.0,2023-06-01 00:00:00,VISA 13 digit,2019-03-16 00:00:00
13427,4260451555003.0,2027-03-01 00:00:00,VISA 13 digit,1996-11-30 00:00:00
13428,576504854281.0,2031-05-01 00:00:00,Maestro,2003-08-31 00:00:00
13429,4815074926282000.0,2026-11-01 00:00:00,VISA 16 digit,2014-12-07 00:00:00
13430,6538828222115340.0,2028-07-01 00:00:00,Discover,2018-10-27 00:00:00
13431,3543094871758640.0,2030-03-01 00:00:00,JCB 16 digit,1997-08-03 00:00:00
13432,6534204104903080.0,2027-05-01 00:00:00,Discover,2003-08-13 00:00:00
13433,36770656662257.0,2031-05-01 00:00:00,Diners Club  Carte Blanche,2003-07-31 00:00:00
13434,373028417685674.0,2029-02-01 00:00:00,American Express,2017-03-14 00:00:00
13435,36373119636396.0,2029-10-01 00:00:00,Diners Club  Carte Blanche,2021-11-30 00:00:00
13436,6011595375473790.0,2031-11-01 00:00:00,Discover,1998-09-21 00:00:00
13437,6565542154105460.0,2027-08-01 00:00:00,Discover,2002-06-16 00:00:00
13438,4889378287140.0,2024-09-01 00:00:00,VISA 13 digit,2013-02-22 00:00:00
13439,378578646919935.0,2032-05-01 00:00:00,American Express,1997-06-16 00:00:00
13440,4793909543013470.0,2023-03-01 00:00:00,VISA 16 digit,2000-09-26 00:00:00
13441,30011664606929.0,2027-09-01 00:00:00,Diners Club  Carte Blanche,2018-08-23 00:00:00
13442,3581308038650120.0,2028-01-01 00:00:00,JCB 16 digit,2019-07-19 00:00:00
13443,213151372356901.0,2029-03-01 00:00:00,JCB 15 digit,2022-03-20 00:00:00
13444,4520726146974100.0,2027-05-01 00:00:00,VISA 16 digit,1994-07-31 00:00:00
13445,3508644372353600.0,2031-12-01 00:00:00,JCB 16 digit,2001-01-17 00:00:00
13446,4695822631902.0,2023-12-01 00:00:00,VISA 13 digit,2006-12-15 00:00:00
13447,213104842479266.0,2024-07-01 00:00:00,JCB 15 digit,2009-01-26 00:00:00
13448,6542234427365340.0,2032-04-01 00:00:00,Discover,2007-01-28 00:00:00
13449,213178777525434.0,2029-04-01 00:00:00,JCB 15 digit,2003-10-15 00:00:00
13450,676297796515.0,2028-04-01 00:00:00,Maestro,2003-07-12 00:00:00
13451,4620724131660.0,2029-03-01 00:00:00,VISA 13 digit,1993-08-20 00:00:00
13452,4959804575568200.0,2026-12-01 00:00:00,VISA 16 digit,2006-11-13 00:00:00
13453,675946698601.0,2027-05-01 00:00:00,Maestro,2021-07-06 00:00:00
